DSC02881.JPG	29.88819323	-98.81893945	543.5344
DSC02882.JPG	29.88836388	-98.81894082	544.6487
DSC02883.JPG	29.8885404	-98.81892467	545.3698
DSC02884.JPG	29.88875509	-98.81892143	544.8976
DSC02885.JPG	29.88891447	-98.81892575	545.5602
DSC02886.JPG	29.88912417	-98.81892647	546.6947
DSC02887.JPG	29.88929875	-98.81890449	546.0491
DSC02888.JPG	29.88948459	-98.81887868	546.0394
DSC02889.JPG	29.88965353	-98.81887498	546.1459
DSC02890.JPG	29.88983037	-98.81889053	546.6995
DSC02891.JPG	29.89000694	-98.81890009	546.7853
DSC02892.JPG	29.89018608	-98.81889963	546.4401
DSC02893.JPG	29.89037073	-98.81888511	545.424
DSC02894.JPG	29.89056515	-98.81888963	544.2011
DSC02895.JPG	29.89075851	-98.81889928	543.0103
DSC02896.JPG	29.8909373	-98.81890322	543.223
DSC02897.JPG	29.89089113	-98.81963175	543.077
DSC02898.JPG	29.89069238	-98.81956249	542.6496
DSC02899.JPG	29.89050218	-98.81953228	542.3703
DSC02900.JPG	29.8903366	-98.81952384	542.1411
DSC02901.JPG	29.89015659	-98.8195177	542.3056
DSC02902.JPG	29.88998175	-98.81951702	542.7339
DSC02903.JPG	29.88980552	-98.81952165	542.5734
DSC02904.JPG	29.88963228	-98.8195238	542.7886
DSC02905.JPG	29.88945487	-98.8195191	543.6142
DSC02906.JPG	29.88928208	-98.81950676	544.0151
DSC02907.JPG	29.88910619	-98.81948906	543.84
DSC02908.JPG	29.88891888	-98.81947497	543.9768
DSC02909.JPG	29.88873917	-98.81947389	544.76
DSC02910.JPG	29.88856959	-98.81948339	545.2241
DSC02911.JPG	29.8883871	-98.81949396	545.0063
DSC02912.JPG	29.88821413	-98.81949764	545.1897
DSC02913.JPG	29.88815272	-98.81832257	543.2382
DSC02914.JPG	29.88835328	-98.81832868	542.9873
DSC02915.JPG	29.88852168	-98.81831148	542.7959
DSC02916.JPG	29.888697	-98.8182944	543.0634
DSC02917.JPG	29.88888371	-98.81829537	543.6687
DSC02918.JPG	29.88907384	-98.81830072	544.1403
DSC02919.JPG	29.8892705	-98.81830746	543.6783
DSC02920.JPG	29.88943912	-98.81830679	543.7014
DSC02921.JPG	29.88960719	-98.81830188	543.9169
DSC02922.JPG	29.88977852	-98.81828301	544.4597
DSC02923.JPG	29.88995013	-98.81827926	544.3294
DSC02924.JPG	29.8901565	-98.81829259	543.4979
DSC02925.JPG	29.89033923	-98.81830895	542.4862
DSC02926.JPG	29.89052252	-98.81832325	543.3224
DSC02927.JPG	29.89068915	-98.81832425	544.9953
DSC02928.JPG	29.8908623	-98.81832298	545.4577
